# Experiment 01, the wallet flow under gem5 with the four arms, 2026-09-05: base (libsecp256k1 through the pass with an empty seed, coin selection plain C++), blanket (base + the constructor's msr DIT #1), api (base with secp256k1_ecdsa_sign and secp256k1_ec_pubkey_create wrapped in Apple's prologue/epilogue: mrs DIT token, msr DIT #1, isb sy for sb, call, clear only if the token was 0; --wrap), apinop (the same wrapper with every DIT instruction a NOP), taint (ExpeDITe at the shipped defaults: callee contract, twins, intra-block placement; seed_flow_contract.txt, the owned list).
# K = inputs signed per flow; spec = renamed MSR DIT, serdit = serialising; 5 argv[0] offsets; 450 runs, all gates pass. Compiler dit-tainter (LLVM 9d596a3c2858 code); gem5 the rig worktree's build (pre master #106).
# taintx = ExpeDITe with -taint-dit-external-preserves (library obj/taintx), 90 cells added 2026-09-05 evening, all gates pass.
K,offset,arm,cfg,rc,iter,warmup,targets,cycles,numInsts,simInsts,ipc,ditSuppressed,ditSwitches,commitNonSpecStalls,checksum,wall_s
4,3,blanket,serdit,0,1,1,1,33082787.0,62240679.0,62231290.0,1.881361,3929173.0,0.0,20856.0,837674463,
4,3,blanket,spec,0,1,1,1,33082787.0,62240679.0,62231290.0,1.881361,3929173.0,0.0,20856.0,837674463,
4,3,taint,serdit,0,1,1,1,30990901.0,62245845.0,62236456.0,2.00852,456746.0,630.0,21494.0,837674463,
4,3,taint,spec,0,1,1,1,30981295.0,62245845.0,62236456.0,2.009143,458201.0,630.0,20864.0,837674463,
4,3,taintx,serdit,0,1,1,1,31064034.0,62245797.0,62236408.0,2.00379,463658.0,582.0,21446.0,837674463,1378.8
4,3,taintx,spec,0,1,1,1,30934408.0,62245797.0,62236408.0,2.012186,463876.0,582.0,20864.0,837674463,1404.3
4,4,api,serdit,0,1,1,1,31027607.0,62240775.0,62231386.0,2.005981,447210.0,16.0,20872.0,837674463,
4,4,api,spec,0,1,1,1,31022493.0,62240775.0,62231386.0,2.006311,447465.0,16.0,20864.0,837674463,
4,4,apinop,serdit,0,1,1,1,31017041.0,62240775.0,62231362.0,2.006664,0.0,0.0,20856.0,837674463,
4,4,apinop,spec,0,1,1,1,31017041.0,62240775.0,62231362.0,2.006664,0.0,0.0,20856.0,837674463,
4,4,base,serdit,0,1,1,1,31080113.0,62240679.0,62231290.0,2.002589,0.0,0.0,20856.0,837674463,
4,4,base,spec,0,1,1,1,31080113.0,62240679.0,62231290.0,2.002589,0.0,0.0,20856.0,837674463,
4,4,blanket,serdit,0,1,1,1,33085258.0,62240679.0,62231290.0,1.881221,3933014.0,0.0,20856.0,837674463,
4,4,blanket,spec,0,1,1,1,33085258.0,62240679.0,62231290.0,1.881221,3933014.0,0.0,20856.0,837674463,
4,4,taint,serdit,0,1,1,1,30911669.0,62245845.0,62236456.0,2.013668,455622.0,630.0,21494.0,837674463,
4,4,taint,spec,0,1,1,1,30985295.0,62245845.0,62236456.0,2.008883,457239.0,630.0,20864.0,837674463,
4,4,taintx,serdit,0,1,1,1,31015438.0,62245797.0,62236408.0,2.006929,463419.0,582.0,21446.0,837674463,1102.0
4,4,taintx,spec,0,1,1,1,30953428.0,62245797.0,62236408.0,2.01095,463841.0,582.0,20864.0,837674463,1416.9
10,0,api,serdit,0,1,1,1,33210936.0,68375155.0,68365729.0,2.058814,1458893.0,52.0,21352.0,837723550,
10,0,api,spec,0,1,1,1,33221683.0,68375155.0,68365729.0,2.058148,1458967.0,52.0,21326.0,837723550,
10,0,apinop,serdit,0,1,1,1,33252356.0,68375155.0,68365651.0,2.05625,0.0,0.0,21300.0,837723550,
10,0,apinop,spec,0,1,1,1,33252356.0,68375155.0,68365651.0,2.05625,0.0,0.0,21300.0,837723550,
10,0,base,serdit,0,1,1,1,33250891.0,68374843.0,68365417.0,2.056331,0.0,0.0,21300.0,837723550,
10,0,base,spec,0,1,1,1,33250891.0,68374843.0,68365417.0,2.056331,0.0,0.0,21300.0,837723550,
10,0,blanket,serdit,0,1,1,1,35329737.0,68374843.0,68365417.0,1.935334,6012751.0,0.0,21300.0,837723550,
10,0,blanket,spec,0,1,1,1,35329737.0,68374843.0,68365417.0,1.935334,6012751.0,0.0,21300.0,837723550,
10,0,taint,serdit,0,1,1,1,33261535.0,68394557.0,68385131.0,2.056266,1480674.0,1816.0,23148.0,837723550,
10,0,taint,spec,0,1,1,1,33220948.0,68394557.0,68385131.0,2.058778,1489859.0,1816.0,21332.0,837723550,
10,0,taintx,serdit,0,1,1,1,33407295.0,68394365.0,68384939.0,2.047288,1508384.0,1624.0,22956.0,837723550,1212.5
10,0,taintx,spec,0,1,1,1,33179429.0,68394365.0,68384939.0,2.061348,1510464.0,1624.0,21332.0,837723550,1538.0
10,1,api,serdit,0,1,1,1,33180877.0,68375155.0,68365729.0,2.06068,1458899.0,52.0,21352.0,837723550,
10,1,api,spec,0,1,1,1,33211877.0,68375155.0,68365729.0,2.058756,1459072.0,52.0,21326.0,837723550,
10,1,apinop,serdit,0,1,1,1,33259906.0,68375155.0,68365651.0,2.055783,0.0,0.0,21300.0,837723550,
10,1,apinop,spec,0,1,1,1,33259906.0,68375155.0,68365651.0,2.055783,0.0,0.0,21300.0,837723550,
10,1,base,serdit,0,1,1,1,33347933.0,68374843.0,68365417.0,2.050347,0.0,0.0,21300.0,837723550,
10,1,base,spec,0,1,1,1,33347933.0,68374843.0,68365417.0,2.050347,0.0,0.0,21300.0,837723550,
10,1,blanket,serdit,0,1,1,1,35334901.0,68374843.0,68365417.0,1.935051,6008749.0,0.0,21300.0,837723550,
10,1,blanket,spec,0,1,1,1,35334901.0,68374843.0,68365417.0,1.935051,6008749.0,0.0,21300.0,837723550,
10,1,taint,serdit,0,1,1,1,33293308.0,68394557.0,68385131.0,2.054303,1487792.0,1816.0,23148.0,837723550,
10,1,taint,spec,0,1,1,1,33270525.0,68394557.0,68385131.0,2.05571,1493088.0,1816.0,21332.0,837723550,
10,1,taintx,serdit,0,1,1,1,33272681.0,68394365.0,68384939.0,2.055571,1510459.0,1624.0,22956.0,837723550,1420.8
10,1,taintx,spec,0,1,1,1,33215983.0,68394365.0,68384939.0,2.05908,1511336.0,1624.0,21332.0,837723550,1524.3
10,2,api,serdit,0,1,1,1,33264668.0,68375155.0,68365729.0,2.055489,1452090.0,52.0,21352.0,837723550,
10,2,api,spec,0,1,1,1,33325871.0,68375155.0,68365729.0,2.051714,1450695.0,52.0,21326.0,837723550,
10,2,apinop,serdit,0,1,1,1,33286489.0,68375155.0,68365651.0,2.054141,0.0,0.0,21300.0,837723550,
10,2,apinop,spec,0,1,1,1,33286489.0,68375155.0,68365651.0,2.054141,0.0,0.0,21300.0,837723550,
10,2,base,serdit,0,1,1,1,33258989.0,68374843.0,68365417.0,2.05583,0.0,0.0,21300.0,837723550,
10,2,base,spec,0,1,1,1,33258989.0,68374843.0,68365417.0,2.05583,0.0,0.0,21300.0,837723550,
10,2,blanket,serdit,0,1,1,1,35323095.0,68374843.0,68365417.0,1.935698,6018039.0,0.0,21300.0,837723550,
10,2,blanket,spec,0,1,1,1,35323095.0,68374843.0,68365417.0,1.935698,6018039.0,0.0,21300.0,837723550,
10,2,taint,serdit,0,1,1,1,33284249.0,68394557.0,68385131.0,2.054863,1499112.0,1816.0,23148.0,837723550,
10,2,taint,spec,0,1,1,1,33252820.0,68394557.0,68385131.0,2.056805,1497085.0,1816.0,21332.0,837723550,
10,2,taintx,serdit,0,1,1,1,33277848.0,68394365.0,68384939.0,2.055252,1509150.0,1624.0,22956.0,837723550,1559.0
10,2,taintx,spec,0,1,1,1,33229459.0,68394365.0,68384939.0,2.058245,1510914.0,1624.0,21332.0,837723550,1558.7
10,3,api,serdit,0,1,1,1,33224084.0,68375155.0,68365729.0,2.058,1450243.0,52.0,21352.0,837723550,
10,3,api,spec,0,1,1,1,33250878.0,68375155.0,68365729.0,2.056341,1450129.0,52.0,21326.0,837723550,
10,3,apinop,serdit,0,1,1,1,33277887.0,68375155.0,68365651.0,2.054672,0.0,0.0,21300.0,837723550,
10,3,apinop,spec,0,1,1,1,33277887.0,68375155.0,68365651.0,2.054672,0.0,0.0,21300.0,837723550,
10,3,base,serdit,0,1,1,1,33358831.0,68374843.0,68365417.0,2.049677,0.0,0.0,21300.0,837723550,
10,3,base,spec,0,1,1,1,33358831.0,68374843.0,68365417.0,2.049677,0.0,0.0,21300.0,837723550,
10,3,blanket,serdit,0,1,1,1,35324233.0,68374843.0,68365417.0,1.935636,6010454.0,0.0,21300.0,837723550,
10,3,blanket,spec,0,1,1,1,35324233.0,68374843.0,68365417.0,1.935636,6010454.0,0.0,21300.0,837723550,
10,3,taint,serdit,0,1,1,1,33313494.0,68394557.0,68385131.0,2.053059,1491827.0,1816.0,23148.0,837723550,
10,3,taint,spec,0,1,1,1,33270753.0,68394557.0,68385131.0,2.055696,1489514.0,1816.0,21332.0,837723550,
10,3,taintx,serdit,0,1,1,1,33310319.0,68394365.0,68384939.0,2.053249,1510496.0,1624.0,22956.0,837723550,1340.6
10,3,taintx,spec,0,1,1,1,33181773.0,68394365.0,68384939.0,2.061203,1507593.0,1624.0,21332.0,837723550,1229.7
10,4,api,serdit,0,1,1,1,33223136.0,68375155.0,68365729.0,2.058058,1459063.0,52.0,21352.0,837723550,
10,4,api,spec,0,1,1,1,33251699.0,68375155.0,68365729.0,2.056291,1459162.0,52.0,21326.0,837723550,
10,4,apinop,serdit,0,1,1,1,33285504.0,68375155.0,68365651.0,2.054202,0.0,0.0,21300.0,837723550,
10,4,apinop,spec,0,1,1,1,33285504.0,68375155.0,68365651.0,2.054202,0.0,0.0,21300.0,837723550,
10,4,base,serdit,0,1,1,1,33479804.0,68374843.0,68365417.0,2.042271,0.0,0.0,21300.0,837723550,
10,4,base,spec,0,1,1,1,33479804.0,68374843.0,68365417.0,2.042271,0.0,0.0,21300.0,837723550,
10,4,blanket,serdit,0,1,1,1,35312662.0,68374843.0,68365417.0,1.93627,6008108.0,0.0,21300.0,837723550,
10,4,blanket,spec,0,1,1,1,35312662.0,68374843.0,68365417.0,1.93627,6008108.0,0.0,21300.0,837723550,
10,4,taint,serdit,0,1,1,1,33205614.0,68394557.0,68385131.0,2.059729,1488582.0,1816.0,23148.0,837723550,
10,4,taint,spec,0,1,1,1,33235980.0,68394557.0,68385131.0,2.057847,1491919.0,1816.0,21332.0,837723550,
10,4,taintx,serdit,0,1,1,1,33298732.0,68394365.0,68384939.0,2.053963,1509813.0,1624.0,22956.0,837723550,1234.8
10,4,taintx,spec,0,1,1,1,33273266.0,68394365.0,68384939.0,2.055535,1511311.0,1624.0,21332.0,837723550,1452.5
25,0,api,serdit,0,1,1,1,38285572.0,82634711.0,82625160.0,2.158377,3763748.0,134.0,22408.0,837849420,
25,0,api,spec,0,1,1,1,38352192.0,82634711.0,82625160.0,2.154628,3759198.0,134.0,22341.0,837849420,
25,0,apinop,serdit,0,1,1,1,38419312.0,82634711.0,82624959.0,2.150864,0.0,0.0,22274.0,837849420,
25,0,apinop,spec,0,1,1,1,38419312.0,82634711.0,82624959.0,2.150864,0.0,0.0,22274.0,837849420,
25,0,base,serdit,0,1,1,1,38557067.0,82633907.0,82624356.0,2.143159,0.0,0.0,22274.0,837849420,
25,0,base,spec,0,1,1,1,38557067.0,82633907.0,82624356.0,2.143159,0.0,0.0,22274.0,837849420,
25,0,blanket,serdit,0,1,1,1,40507135.0,82633907.0,82624356.0,2.039984,10968580.0,0.0,22274.0,837849420,
25,0,blanket,spec,0,1,1,1,40507135.0,82633907.0,82624356.0,2.039984,10968580.0,0.0,22274.0,837849420,
25,0,taint,serdit,0,1,1,1,38510843.0,82685437.0,82675886.0,2.147069,3788066.0,4599.0,26957.0,837849420,
25,0,taint,spec,0,1,1,1,38411751.0,82685437.0,82675886.0,2.152608,3829484.0,4599.0,22358.0,837849420,
25,0,taintx,serdit,0,1,1,1,38626103.0,82684933.0,82675382.0,2.140649,3885009.0,4095.0,26453.0,837849420,1813.7
25,0,taintx,spec,0,1,1,1,38429925.0,82684933.0,82675382.0,2.151577,3892599.0,4095.0,22358.0,837849420,1339.8
25,1,api,serdit,0,1,1,1,38342060.0,82634711.0,82625160.0,2.155197,3761008.0,134.0,22408.0,837849420,
25,1,api,spec,0,1,1,1,38412371.0,82634711.0,82625160.0,2.151253,3760629.0,134.0,22341.0,837849420,
25,1,apinop,serdit,0,1,1,1,38543044.0,82634711.0,82624959.0,2.143959,0.0,0.0,22274.0,837849420,
25,1,apinop,spec,0,1,1,1,38543044.0,82634711.0,82624959.0,2.143959,0.0,0.0,22274.0,837849420,
25,1,base,serdit,0,1,1,1,38504921.0,82633907.0,82624356.0,2.146061,0.0,0.0,22274.0,837849420,
25,1,base,spec,0,1,1,1,38504921.0,82633907.0,82624356.0,2.146061,0.0,0.0,22274.0,837849420,
25,1,blanket,serdit,0,1,1,1,40522588.0,82633907.0,82624356.0,2.039206,10974066.0,0.0,22274.0,837849420,
25,1,blanket,spec,0,1,1,1,40522588.0,82633907.0,82624356.0,2.039206,10974066.0,0.0,22274.0,837849420,
25,1,taint,serdit,0,1,1,1,38605814.0,82685437.0,82675886.0,2.141787,3823644.0,4599.0,26957.0,837849420,
25,1,taint,spec,0,1,1,1,38492612.0,82685437.0,82675886.0,2.148086,3823713.0,4599.0,22358.0,837849420,
25,1,taintx,serdit,0,1,1,1,38557228.0,82684933.0,82675382.0,2.144473,3890151.0,4095.0,26453.0,837849420,1682.8
25,1,taintx,spec,0,1,1,1,38423780.0,82684933.0,82675382.0,2.151921,3894744.0,4095.0,22358.0,837849420,1413.3
25,2,api,serdit,0,1,1,1,38285593.0,82634711.0,82625160.0,2.158376,3741031.0,134.0,22408.0,837849420,
25,2,api,spec,0,1,1,1,38405512.0,82634711.0,82625160.0,2.151637,3750494.0,134.0,22341.0,837849420,
25,2,apinop,serdit,0,1,1,1,38468196.0,82634711.0,82624959.0,2.148131,0.0,0.0,22274.0,837849420,
25,2,apinop,spec,0,1,1,1,38468196.0,82634711.0,82624959.0,2.148131,0.0,0.0,22274.0,837849420,
25,2,base,serdit,0,1,1,1,38483615.0,82633907.0,82624356.0,2.147249,0.0,0.0,22274.0,837849420,
25,2,base,spec,0,1,1,1,38483615.0,82633907.0,82624356.0,2.147249,0.0,0.0,22274.0,837849420,
25,2,blanket,serdit,0,1,1,1,40508661.0,82633907.0,82624356.0,2.039907,10974507.0,0.0,22274.0,837849420,
25,2,blanket,spec,0,1,1,1,40508661.0,82633907.0,82624356.0,2.039907,10974507.0,0.0,22274.0,837849420,
25,2,taint,serdit,0,1,1,1,38611731.0,82685437.0,82675886.0,2.141459,3848850.0,4599.0,26957.0,837849420,
25,2,taint,spec,0,1,1,1,38439108.0,82685437.0,82675886.0,2.151076,3836358.0,4599.0,22358.0,837849420,
25,2,taintx,serdit,0,1,1,1,38515009.0,82684933.0,82675382.0,2.146824,3882984.0,4095.0,26453.0,837849420,1794.4
25,2,taintx,spec,0,1,1,1,38380304.0,82684933.0,82675382.0,2.154358,3888361.0,4095.0,22358.0,837849420,1864.3
25,3,api,serdit,0,1,1,1,38318933.0,82634711.0,82625160.0,2.156498,3760880.0,134.0,22408.0,837849420,
25,3,api,spec,0,1,1,1,38400418.0,82634711.0,82625160.0,2.151922,3739806.0,134.0,22341.0,837849420,
25,3,apinop,serdit,0,1,1,1,38410550.0,82634711.0,82624959.0,2.151355,0.0,0.0,22274.0,837849420,
25,3,apinop,spec,0,1,1,1,38410550.0,82634711.0,82624959.0,2.151355,0.0,0.0,22274.0,837849420,
25,3,base,serdit,0,1,1,1,38574845.0,82633907.0,82624356.0,2.142171,0.0,0.0,22274.0,837849420,
25,3,base,spec,0,1,1,1,38574845.0,82633907.0,82624356.0,2.142171,0.0,0.0,22274.0,837849420,
25,3,blanket,serdit,0,1,1,1,40504696.0,82633907.0,82624356.0,2.040107,10971914.0,0.0,22274.0,837849420,
25,3,blanket,spec,0,1,1,1,40504696.0,82633907.0,82624356.0,2.040107,10971914.0,0.0,22274.0,837849420,
25,3,taint,serdit,0,1,1,1,38619960.0,82685437.0,82675886.0,2.141003,3843992.0,4599.0,26957.0,837849420,
25,3,taint,spec,0,1,1,1,38423097.0,82685437.0,82675886.0,2.151972,3829800.0,4599.0,22358.0,837849420,
25,3,taintx,serdit,0,1,1,1,38586336.0,82684933.0,82675382.0,2.142855,3892412.0,4095.0,26453.0,837849420,1532.4
25,3,taintx,spec,0,1,1,1,38408060.0,82684933.0,82675382.0,2.152802,3892418.0,4095.0,22358.0,837849420,1376.0
25,4,api,serdit,0,1,1,1,38315188.0,82634711.0,82625160.0,2.156709,3758574.0,134.0,22408.0,837849420,
25,4,api,spec,0,1,1,1,38490795.0,82634711.0,82625160.0,2.146869,3753059.0,134.0,22341.0,837849420,
25,4,apinop,serdit,0,1,1,1,38481848.0,82634711.0,82624959.0,2.147369,0.0,0.0,22274.0,837849420,
25,4,apinop,spec,0,1,1,1,38481848.0,82634711.0,82624959.0,2.147369,0.0,0.0,22274.0,837849420,
25,4,base,serdit,0,1,1,1,38526136.0,82633907.0,82624356.0,2.144879,0.0,0.0,22274.0,837849420,
25,4,base,spec,0,1,1,1,38526136.0,82633907.0,82624356.0,2.144879,0.0,0.0,22274.0,837849420,
25,4,blanket,serdit,0,1,1,1,40490788.0,82633907.0,82624356.0,2.040808,10964685.0,0.0,22274.0,837849420,
25,4,blanket,spec,0,1,1,1,40490788.0,82633907.0,82624356.0,2.040808,10964685.0,0.0,22274.0,837849420,
25,4,taint,serdit,0,1,1,1,38587120.0,82685437.0,82675886.0,2.142825,3831108.0,4599.0,26957.0,837849420,
25,4,taint,spec,0,1,1,1,38476249.0,82685437.0,82675886.0,2.148999,3867713.0,4599.0,22358.0,837849420,
25,4,taintx,serdit,0,1,1,1,38514468.0,82684933.0,82675382.0,2.146854,3892905.0,4095.0,26453.0,837849420,1788.9
25,4,taintx,spec,0,1,1,1,38421414.0,82684933.0,82675382.0,2.152053,3891422.0,4095.0,22358.0,837849420,1843.2
50,0,api,serdit,0,1,1,1,46683938.0,106851229.0,106841483.0,2.288822,7656703.0,274.0,24228.0,838059525,
50,0,api,spec,0,1,1,1,46777037.0,106851229.0,106841483.0,2.284267,7670945.0,274.0,24091.0,838059525,
50,0,apinop,serdit,0,1,1,1,47249219.0,106851229.0,106841072.0,2.261439,0.0,0.0,23954.0,838059525,
50,0,apinop,spec,0,1,1,1,47249219.0,106851229.0,106841072.0,2.261439,0.0,0.0,23954.0,838059525,
50,0,base,serdit,0,1,1,1,47466535.0,106849585.0,106839839.0,2.251051,0.0,0.0,23954.0,838059525,
50,0,base,spec,0,1,1,1,47466535.0,106849585.0,106839839.0,2.251051,0.0,0.0,23954.0,838059525,
50,0,blanket,serdit,0,1,1,1,49314153.0,106849585.0,106839839.0,2.166712,19342027.0,0.0,23954.0,838059525,
50,0,blanket,spec,0,1,1,1,49314153.0,106849585.0,106839839.0,2.166712,19342027.0,0.0,23954.0,838059525,
50,0,taint,serdit,0,1,1,1,47429342.0,106956015.0,106946269.0,2.25506,7770010.0,9289.0,33417.0,838059525,
50,0,taint,spec,0,1,1,1,47346031.0,106956015.0,106946269.0,2.259028,7849837.0,9289.0,24128.0,838059525,
50,0,taintx,serdit,0,1,1,1,47437254.0,106954971.0,106945225.0,2.254662,7944638.0,8245.0,32373.0,838059525,2123.0
50,0,taintx,spec,0,1,1,1,47275436.0,106954971.0,106945225.0,2.262379,7963176.0,8245.0,24128.0,838059525,1747.2
50,1,api,serdit,0,1,1,1,46931277.0,106851229.0,106841483.0,2.276759,7649722.0,274.0,24228.0,838059525,
50,1,api,spec,0,1,1,1,46947351.0,106851229.0,106841483.0,2.27598,7649506.0,274.0,24091.0,838059525,
50,1,apinop,serdit,0,1,1,1,47229733.0,106851229.0,106841072.0,2.262372,0.0,0.0,23954.0,838059525,
50,1,apinop,spec,0,1,1,1,47229733.0,106851229.0,106841072.0,2.262372,0.0,0.0,23954.0,838059525,
50,1,base,serdit,0,1,1,1,47604662.0,106849585.0,106839839.0,2.244519,0.0,0.0,23954.0,838059525,
50,1,base,spec,0,1,1,1,47604662.0,106849585.0,106839839.0,2.244519,0.0,0.0,23954.0,838059525,
50,1,blanket,serdit,0,1,1,1,49333943.0,106849585.0,106839839.0,2.165843,19330498.0,0.0,23954.0,838059525,
50,1,blanket,spec,0,1,1,1,49333943.0,106849585.0,106839839.0,2.165843,19330498.0,0.0,23954.0,838059525,
50,1,taint,serdit,0,1,1,1,47609675.0,106956015.0,106946269.0,2.246518,7843990.0,9289.0,33417.0,838059525,
50,1,taint,spec,0,1,1,1,47363731.0,106956015.0,106946269.0,2.258184,7849991.0,9289.0,24128.0,838059525,
50,1,taintx,serdit,0,1,1,1,47459119.0,106954971.0,106945225.0,2.253623,7938110.0,8245.0,32373.0,838059525,1623.7
50,1,taintx,spec,0,1,1,1,47256248.0,106954971.0,106945225.0,2.263298,7962579.0,8245.0,24128.0,838059525,1595.5
50,2,api,serdit,0,1,1,1,46961209.0,106851229.0,106841483.0,2.275308,7661671.0,274.0,24228.0,838059525,
50,2,api,spec,0,1,1,1,46930418.0,106851229.0,106841483.0,2.276801,7645980.0,274.0,24091.0,838059525,
50,2,apinop,serdit,0,1,1,1,47294003.0,106851229.0,106841072.0,2.259298,0.0,0.0,23954.0,838059525,
50,2,apinop,spec,0,1,1,1,47294003.0,106851229.0,106841072.0,2.259298,0.0,0.0,23954.0,838059525,
50,2,base,serdit,0,1,1,1,47441835.0,106849585.0,106839839.0,2.252223,0.0,0.0,23954.0,838059525,
50,2,base,spec,0,1,1,1,47441835.0,106849585.0,106839839.0,2.252223,0.0,0.0,23954.0,838059525,
50,2,blanket,serdit,0,1,1,1,49346687.0,106849585.0,106839839.0,2.165284,19392372.0,0.0,23954.0,838059525,
50,2,blanket,spec,0,1,1,1,49346687.0,106849585.0,106839839.0,2.165284,19392372.0,0.0,23954.0,838059525,
50,2,taint,serdit,0,1,1,1,47643243.0,106956015.0,106946269.0,2.244936,7882897.0,9289.0,33417.0,838059525,
50,2,taint,spec,0,1,1,1,47324968.0,106956015.0,106946269.0,2.260034,7857537.0,9289.0,24128.0,838059525,
50,2,taintx,serdit,0,1,1,1,47490548.0,106954971.0,106945225.0,2.252132,7960156.0,8245.0,32373.0,838059525,1911.1
50,2,taintx,spec,0,1,1,1,47226579.0,106954971.0,106945225.0,2.26472,7963944.0,8245.0,24128.0,838059525,1963.6
50,3,api,serdit,0,1,1,1,46959800.0,106851229.0,106841483.0,2.275377,7692984.0,274.0,24228.0,838059525,
50,3,api,spec,0,1,1,1,46931090.0,106851229.0,106841483.0,2.276769,7648067.0,274.0,24091.0,838059525,
50,3,apinop,serdit,0,1,1,1,47233107.0,106851229.0,106841072.0,2.26221,0.0,0.0,23954.0,838059525,
50,3,apinop,spec,0,1,1,1,47233107.0,106851229.0,106841072.0,2.26221,0.0,0.0,23954.0,838059525,
50,3,base,serdit,0,1,1,1,47440740.0,106849585.0,106839839.0,2.252275,0.0,0.0,23954.0,838059525,
50,3,base,spec,0,1,1,1,47440740.0,106849585.0,106839839.0,2.252275,0.0,0.0,23954.0,838059525,
50,3,blanket,serdit,0,1,1,1,49357707.0,106849585.0,106839839.0,2.1648,19357371.0,0.0,23954.0,838059525,
50,3,blanket,spec,0,1,1,1,49357707.0,106849585.0,106839839.0,2.1648,19357371.0,0.0,23954.0,838059525,
50,3,taint,serdit,0,1,1,1,47661144.0,106956015.0,106946269.0,2.244092,7848335.0,9289.0,33417.0,838059525,
50,3,taint,spec,0,1,1,1,47370772.0,106956015.0,106946269.0,2.257848,7848317.0,9289.0,24128.0,838059525,
50,3,taintx,serdit,0,1,1,1,47434513.0,106954971.0,106945225.0,2.254792,7945461.0,8245.0,32373.0,838059525,1611.4
50,3,taintx,spec,0,1,1,1,47237917.0,106954971.0,106945225.0,2.264176,7954093.0,8245.0,24128.0,838059525,2329.5
50,4,api,serdit,0,1,1,1,46927852.0,106851229.0,106841483.0,2.276926,7652716.0,274.0,24228.0,838059525,
50,4,api,spec,0,1,1,1,46939616.0,106851229.0,106841483.0,2.276355,7650420.0,274.0,24091.0,838059525,
50,4,apinop,serdit,0,1,1,1,47211489.0,106851229.0,106841072.0,2.263246,0.0,0.0,23954.0,838059525,
50,4,apinop,spec,0,1,1,1,47211489.0,106851229.0,106841072.0,2.263246,0.0,0.0,23954.0,838059525,
50,4,base,serdit,0,1,1,1,47547417.0,106849585.0,106839839.0,2.247222,0.0,0.0,23954.0,838059525,
50,4,base,spec,0,1,1,1,47547417.0,106849585.0,106839839.0,2.247222,0.0,0.0,23954.0,838059525,
50,4,blanket,serdit,0,1,1,1,49295701.0,106849585.0,106839839.0,2.167523,19318139.0,0.0,23954.0,838059525,
50,4,blanket,spec,0,1,1,1,49295701.0,106849585.0,106839839.0,2.167523,19318139.0,0.0,23954.0,838059525,
50,4,taint,serdit,0,1,1,1,47571900.0,106956015.0,106946269.0,2.248302,7853284.0,9289.0,33417.0,838059525,
50,4,taint,spec,0,1,1,1,47361777.0,106956015.0,106946269.0,2.258277,7884633.0,9289.0,24128.0,838059525,
50,4,taintx,serdit,0,1,1,1,47386562.0,106954971.0,106945225.0,2.257074,7933062.0,8245.0,32373.0,838059525,1836.6
50,4,taintx,spec,0,1,1,1,47219555.0,106954971.0,106945225.0,2.265057,7958223.0,8245.0,24128.0,838059525,2007.0
100,0,api,serdit,0,1,1,1,64726535.0,155215308.0,155205158.0,2.398017,15829577.0,554.0,27868.0,838475296,
100,0,api,spec,0,1,1,1,64679935.0,155215308.0,155205158.0,2.399744,15809006.0,554.0,27591.0,838475296,
100,0,apinop,serdit,0,1,1,1,64985730.0,155215308.0,155204327.0,2.388452,0.0,0.0,27314.0,838475296,
100,0,apinop,spec,0,1,1,1,64985730.0,155215308.0,155204327.0,2.388452,0.0,0.0,27314.0,838475296,
100,0,base,serdit,0,1,1,1,65188312.0,155211984.0,155201834.0,2.380979,0.0,0.0,27314.0,838475296,
100,0,base,spec,0,1,1,1,65188312.0,155211984.0,155201834.0,2.380979,0.0,0.0,27314.0,838475296,
100,0,blanket,serdit,0,1,1,1,66914665.0,155211984.0,155201834.0,2.319551,35991577.0,0.0,27314.0,838475296,
100,0,blanket,spec,0,1,1,1,66914665.0,155211984.0,155201834.0,2.319551,35991577.0,0.0,27314.0,838475296,
100,0,taint,serdit,0,1,1,1,65641670.0,155428190.0,155418040.0,2.367828,15866513.0,18645.0,46313.0,838475296,
100,0,taint,spec,0,1,1,1,65082780.0,155428190.0,155418040.0,2.388162,15872801.0,18645.0,27668.0,838475296,
100,0,taintx,serdit,0,1,1,1,65216636.0,155426066.0,155415916.0,2.383227,16066148.0,16521.0,44189.0,838475296,3066.8
100,0,taintx,spec,0,1,1,1,64846967.0,155426066.0,155415916.0,2.396813,16093854.0,16521.0,27668.0,838475296,2473.1
100,1,api,serdit,0,1,1,1,64221822.0,155215308.0,155205158.0,2.416862,15485996.0,554.0,27868.0,838475296,
100,1,api,spec,0,1,1,1,64234326.0,155215308.0,155205158.0,2.416392,15463144.0,554.0,27591.0,838475296,
100,1,apinop,serdit,0,1,1,1,64906401.0,155215308.0,155204327.0,2.391371,0.0,0.0,27314.0,838475296,
100,1,apinop,spec,0,1,1,1,64906401.0,155215308.0,155204327.0,2.391371,0.0,0.0,27314.0,838475296,
100,1,base,serdit,0,1,1,1,65160314.0,155211984.0,155201834.0,2.382002,0.0,0.0,27314.0,838475296,
100,1,base,spec,0,1,1,1,65160314.0,155211984.0,155201834.0,2.382002,0.0,0.0,27314.0,838475296,
100,1,blanket,serdit,0,1,1,1,66957731.0,155211984.0,155201834.0,2.318059,36080627.0,0.0,27314.0,838475296,
100,1,blanket,spec,0,1,1,1,66957731.0,155211984.0,155201834.0,2.318059,36080627.0,0.0,27314.0,838475296,
